MovieID,Title,MPAA Rating,Budget,Gross,Release Date,Genre,Runtime,Rating,Rating Count,Summary
575,Star Wars: The Last Jedi,PG-13,317000000.0,1333000000.0,2019-12-09,Science Fiction,152.0,,,
576,A Quiet Place,PG-13,17000000.0,340900000.0,2018-03-09,Horror,91.0,,,
577,Crazy Rich Asians,PG-13,30000000.0,238500000.0,2018-08-07,Romance,121.0,,,
578,A Star is Born,R,36000000.0,435000000.0,2018-08-31,Romance,135.0,,,
579,Bohemian Rhapsody,PG-13,55000000.0,903700000.0,2018-10-23,Drama,134.0,,,
580,Dr. Seuss' The Grinch,PG,75000000.0,511600000.0,2018-10-22,Animation,86.0,,,
581,Hotel Transylvania 3: Summer Vacation,PG,80000000.0,528600000.0,2018-06-13,Animation,97.0,,,
582,Spider-Man: Into the Spider-Verse,PG,90000000.0,375500000.0,2018-12-01,Animation,117.0,,,
583,Deadpool 2,R,110000000.0,785000000.0,2018-05-10,Comedy,119.0,,,
584,Venom,PG-13,116000000.0,856100000.0,2018-10-01,Action,112.0,,,
585,Mary Poppins Returns,PG,130000000.0,349500000.0,2018-11-29,Family,130.0,,,
586,Aquaman,PG-13,160000000.0,1148000000.0,2018-11-26,Action,143.0,,,
587,Jurassic World: Fallen Kingdom,PG-13,170000000.0,1309000000.0,2018-05-21,Action,128.0,,,
588,Ralph Breaks the Internet,PG,175000000.0,529300000.0,2018-11-05,Animation,112.0,,,
589,Mission: Impossible - Fallout,PG-13,178000000.0,791100000.0,2018-07-12,Action,147.0,,,
590,Ant-Man and the Wasp,PG-13,195000000.0,622700000.0,2018-06-25,Action,118.0,,,
591,Black Panther,PG-13,200000000.0,1347000000.0,2018-01-29,Action,134.0,,,
592,Incredibles 2,PG,200000000.0,1242000000.0,2018-06-05,Animation,118.0,,,
593,Fantanstic Beasts: The Crimes of Grindelwald,PG-13,200000000.0,653800000.0,2018-11-08,Fantasy,134.0,,,
594,Solo: A Star Wars Story,PG-13,275000000.0,392900000.0,2018-05-10,Science Fiction,135.0,,,
595,Avengers: Infinity War,PG-13,400000000.0,2048000000.0,2018-04-23,Action,149.0,,,
596,Glass,PG-13,20000000.0,247000000.0,2019-01-12,Thriller,129.0,,,
597,Us,R,20000000.0,255100000.0,2019-03-08,Horror,116.0,,,
598,The Upside,PG-13,37500000.0,122800000.0,2019-01-11,Comedy,126.0,,,
599,John Wick: Chapter 3 - Parabellum,R,75000000.0,321700000.0,2019-05-09,Thriller,131.0,,,
600,It: Chapter Two,R,79000000.0,394000000.0,2019-08-26,Horror,169.0,,,
601,The Secret Life of Pets 2,PG,80000000.0,429400000.0,2019-05-24,Animation,86.0,,,
602,Once Upon a Time in Hollywood,R,96000000.0,345900000.0,2019-05-21,Comedy,161.0,,,
603,The LEGO Movie 2: The Second Part,PG,99000000.0,191300000.0,2019-02-07,Animation,107.0,,,
604,Shazam!,PG-13,100000000.0,365000000.0,2019-03-15,Action,132.0,,,
605,How to Train Your Dragon: The Hidden World,PG,129000000.0,519900000.0,2019-01-03,Animation,104.0,,,
606,Pokemon Detective Pikachu,PG,150000000.0,431600000.0,2019-05-03,Mystery,104.0,,,
607,Spider-Man: Far from Home,PG-13,160000000.0,1131000000.0,2019-06-26,Action,129.0,,,
608,Dumbo,PG,170000000.0,353000000.0,2019-03-11,Adventure,112.0,,,
609,Captain Marvel,PG-13,175000000.0,1128000000.0,2019-02-27,Action,124.0,,,
610,Aladdin,PG,183000000.0,1049000000.0,2019-05-08,Fantasy,128.0,,,
611,Godzilla: King of the Monsters,PG-13,200000000.0,385900000.0,2019-05-13,Adventure,132.0,,,
612,Toy Story 4,G,200000000.0,1062000000.0,2019-06-11,Animation,100.0,,,
613,Fast & Furious Presents: Hobbs & Shaw,PG-13,200000000.0,759400000.0,2019-07-13,Thriller,136.0,,,
614,The Lion King,PG,250000000.0,1632000000.0,2019-07-09,Drama,118.0,,,
615,Avengers: Endgame,PG-13,356000000.0,2796000000.0,2019-04-22,Action,181.0,,,
0,,,nan,nan,,,,,,
